id,candidate,candidate_confidence,relevant_yn,relevant_yn_confidence,sentiment,sentiment_confidence,subject_matter,subject_matter_confidence,candidate_gold,name,relevant_yn_gold,retweet_count,sentiment_gold,subject_matter_gold,text,tweet_coord,tweet_created,tweet_id,tweet_location,user_timezone
99,Marco Rubio,0.4535,yes,0.6734,0,0.6734,LGBT issues,0.4535,,seedywumps,,9,,,RT @TheBaxterBean: Marco Rubio Told To His Face He's 'Candidate Of Yesterday' For His Anti-Gay Bigotry http://t.co/a4EiuETTLf #GOPDebate ht…,,07-08-2015 09:54,6.30E+17,"lib utopia, with unicorns",Pacific Time (US & Canada)
100,Donald Trump,1,yes,1,0,0.6264,None of the above,1,,Liberalibrarian,,4,,,"RT @carIisIe: None of them have made Trump look out of place or foolish yet. Think about that. When you're done crying, think about it agai…",,07-08-2015 09:54,6.30E+17,"Las Vegas, Nevada",America/Los_Angeles
101,No candidate mentioned,1,yes,1,1,0.6552,None of the above,0.6552,,TheClementLime,,1,,,"RT @akbarjenkins: Maybe the GOP just got Piven &amp; Cloward confused with Pinkard &amp; Bowden? ""She thinks I steal cars..."" @kevinbaker @KevinMKr…",,07-08-2015 09:54,6.30E+17,,
102,No candidate mentioned,1,yes,1,1,1,None of the above,1,,MikeT1647,,0,,,Had a great time watching the #GOPDebate last night http://t.co/qCmxMU8MLP,,07-08-2015 09:54,6.30E+17,,Mountain Time (US & Canada)
103,Donald Trump,1,yes,1,0,1,Women's Issues (not abortion though),0.6634,,danijeantheq,,149,,,"RT @JRehling: #GOPDebate Donald Trump says that he doesn't have time for political correctness. How does calling women ""fat pigs"" save him …",,07-08-2015 09:54,6.30E+17,,
104,No candidate mentioned,1,yes,1,0,1,None of the above,1,,DouglasRobert70,,18,,,RT @theonlyadult: This is the @POTUS we have now. One of the people on TV now might be the next one. RIP everything. #GOPDebate http://t.co…,,07-08-2015 09:54,6.30E+17,,Mountain Time (US & Canada)
105,Donald Trump,1,yes,1,1,0.7027,None of the above,1,,Kassandra_Troy,,0,,,I think @realDonaldTrump was caught by surprise by that first question and was never able to recover his equilibrium. #GOPDebate,,07-08-2015 09:54,6.30E+17,Euro Swamp,Amsterdam
106,No candidate mentioned,1,yes,1,0,1,FOX News or Moderators,0.6437,,Osunga,,2,,,"RT @kirahoffy: ""@FoxNews web stream and mobile app fail during #GOPDebate” … Why am I not surprised? http://t.co/tkpEsoOEZT",,07-08-2015 09:54,6.30E+17,Los Angeles,Pacific Time (US & Canada)
107,John Kasich,1,yes,1,1,1,Jobs and Economy,1,,kevinburger72,,90,,,"RT @JohnKasich: John Kasich helped Ohioans create 350,000 new jobs. He can do it for America. #GOPDebate http://t.co/kBzfBJyp2C",,07-08-2015 09:54,6.30E+17,,Central Time (US & Canada)
108,No candidate mentioned,0.4204,yes,0.6484,1,0.3297,,0.228,,Sacerdotus,,0,,,Please help the Maryknoll Sisters replace windows in their convent https://t.co/fDgXG3VV13 #Catholic #gofundme #trcot #GOPDebate,,07-08-2015 09:54,6.30E+17,USA,Eastern Time (US & Canada)
109,No candidate mentioned,1,yes,1,1,0.6557,None of the above,1,,KristenLuciano1,,156,,,"RT @CarlyFiorina: At #GOPDebate, I won over our largest audience yet. Can you chip in $3 to help us keep it up?https://t.co/nzYnC1JRxS
http…",,07-08-2015 09:54,6.30E+17,,Central Time (US & Canada)
110,Donald Trump,0.4736,yes,0.6882,0,0.6882,None of the above,0.4736,,Clever_Otter,,0,,,Trump just said @JebBush is a true gentleman &amp; then they started violently 69ing. #GOPDebate,,07-08-2015 09:54,6.30E+17,Earth,Mountain Time (US & Canada)
111,No candidate mentioned,1,yes,1,0,1,Women's Issues (not abortion though),1,,grady77,,95,,,RT @cameronesposito: Ugh will these guys ever shut up about how much they respect women? #GOPDebate,,07-08-2015 09:53,6.30E+17,PDX,Eastern Time (US & Canada)
112,Donald Trump,1,yes,1,0,1,None of the above,0.6322,,lindamama02,,5,,,"RT @SnarkyDemo: What did the #GOPDebate teach us about a future President Trump?  America probably won’t be safe, except if we’re attacked …",,07-08-2015 09:53,6.30E+17,,
113,No candidate mentioned,1,yes,1,0,1,Foreign Policy,0.6765,,DEveLRatCity,,18,,,"RT @congoboy: This is going to be a long, tiring election season. 
""shockingly ill-informed"" candidates at #GOPDebate
http://t.co/vTK1k0tXi…",,07-08-2015 09:53,6.30E+17,Seattle ,
114,Marco Rubio,1,yes,1,1,0.6545,None of the above,0.6545,,unicornmajik,,46,,,"RT @AmyMek: ""God has blessed the Republican party with many great candidates, @TheDemocrats can't even find one"" - @marcorubio #GOPDebate",,07-08-2015 09:53,6.30E+17,Arizona,Arizona
115,John Kasich,0.678,yes,1,1,0.6615,Jobs and Economy,1,,kevinburger72,,73,,,RT @JohnKasich: The miracle can happen to you. Grow opportunity and grow jobs. #GOPDebate http://t.co/lNqhDgTUdK,,07-08-2015 09:53,6.30E+17,,Central Time (US & Canada)
116,Scott Walker,1,yes,1,0,1,None of the above,1,,marcylauren,,51,,,RT @MattyIceAZ: Scott Walker can't even carry his own state. #GOPDebate,,07-08-2015 09:53,6.30E+17,Delaware,Eastern Time (US & Canada)
117,No candidate mentioned,1,yes,1,0,1,Racial issues,1,,kaewizzzle,,409,,,"RT @XLNB: Black people, if you need anymore indication why Republicans hate us. Peep this. #GOPDebate http://t.co/Bh0ChsY5Eh",,07-08-2015 09:53,6.30E+17,,Mountain Time (US & Canada)
118,No candidate mentioned,1,yes,1,0,1,None of the above,0.6966,,DavidBloomberg,,94,,,"RT @Smethanie: Sure, God told me I should run, and the Tooth Fairy agreed and all the Teletubbies voted yes, so here I am. #GOPDebate",,07-08-2015 09:53,6.30E+17,"Springfield, IL",Central Time (US & Canada)
119,Donald Trump,1,yes,1,0,0.6705,FOX News or Moderators,1,,WillisShepherd,,2,,,RT @palmaceiahome1: Trump should have told Megyn Kelly to go to HELL! #FoxNews #GOPDebate,,07-08-2015 09:53,6.30E+17,Las Vegas NV,
120,No candidate mentioned,1,yes,1,0,1,FOX News or Moderators,1,,annykatzy,,2,,,"RT @palmaceiahome1: Caller on the Rush Limbaugh show:""I have lost all respect for Fox News."" #FoxNews #GOPDebate",,07-08-2015 09:53,6.30E+17,Fla/Mich,Central Time (US & Canada)
121,Donald Trump,1,yes,1,0,0.6708,FOX News or Moderators,1,,Slim_Shady2o3,,482,,,"RT @realDonaldTrump: ""@stinger_inc: @realDonaldTrump  @megynkelly's behaviour at the #GOPDebate was astonishingly biased.""",,07-08-2015 09:53,6.30E+17,USA,Eastern Time (US & Canada)
122,Marco Rubio,1,yes,1,1,0.3523,Jobs and Economy,0.6932,,VicSonaglia,,0,,,"Republicans Debate Economics: Rubio Wins, Bush Falters, Huckabee Exaggerates http://t.co/mOlloaQhWQ #GOPdebate #knowmorenotless @GPNAPLang",,07-08-2015 09:53,6.30E+17,,Quito
123,No candidate mentioned,1,yes,1,0,0.6932,None of the above,1,,paulrikmans,,4,,,RT @JamesViser: Huh. Half of Clinton's charity went to...the Clintons! http://t.co/BVwRoSgWAL #copolitics #Hillary2016 #StopHillary #UniteB…,,07-08-2015 09:53,6.30E+17,10km from amsterdam,Amsterdam
124,Donald Trump,1,yes,1,0,0.6892,FOX News or Moderators,1,,LawrenceLange1,,2,,,"RT @kraig4u: #GOPDebate  The order was to ""take out Trump"", but I wonder if FOX News was the one who took the ""order"" seriously. @HeidiL_RN",,07-08-2015 09:53,6.30E+17,,
125,No candidate mentioned,1,yes,1,1,0.6737,None of the above,1,,1936power,,15,,,"RT @DiegoUK: Democrats watching the #GOPDebate last night http://t.co/7v4WJok3vM 
#p2 #ctl #topprog #tcot #tlot",,07-08-2015 09:53,6.30E+17,"Philadelphia, PA",Eastern Time (US & Canada)
126,Donald Trump,1,yes,1,0,0.6549,FOX News or Moderators,1,,awesomenautted,,112,,,"RT @AmyMek: We all owe @realDonaldTrump a huge thank you 4 exposing to the world👉@megynkelly, Chris Wallace, &amp; @FrankLuntz are true Rhinos!…",,07-08-2015 09:53,6.30E+17,,Pacific Time (US & Canada)
127,Scott Walker,0.4089,yes,0.6395,0,0.6395,None of the above,0.4089,,glamorqueen,,224,,,RT @TheBaxterBean: Scott Walker Lies: Says WI Budget Has $535M Surplus (Actually Has $1.76B Deficit) http://t.co/VVMxzkxLKr #GOPDebate http…,,07-08-2015 09:53,6.30E+17,,Central Time (US & Canada)
128,No candidate mentioned,0.461,yes,0.679,1,0.3432,Abortion,0.461,,outlawjoZ,,0,,,You're right Last I heard @SenSanders was that only women could give birth to s child. Has that changed? #GOPDebate  https://t.co/5HkCefp1hf,,07-08-2015 09:53,6.30E+17,EveryWhere,Eastern Time (US & Canada)
129,No candidate mentioned,1,yes,1,1,0.6593,None of the above,0.6647,,Jh_Kleinman,,1098,,,"RT @pattonoswalt: ""Have any of you received a word from God?"" = ""Are any of you soup-sandwich crazy?"" #GOPDebate",,07-08-2015 09:53,6.30E+17,,Pacific Time (US & Canada)
130,No candidate mentioned,1,yes,1,0,1,FOX News or Moderators,1,,ProtectIllusion,,52,,,"RT @FrankConniff: Fox News #GOPDebate interviewer to candidates: ""What's your take on these GOP talking points I'm feeding you?""",,07-08-2015 09:53,6.30E+17,,Mountain Time (US & Canada)
131,No candidate mentioned,0.4286,yes,0.6546,0,0.6546,,0.2261,,TrishFish42,,127,,,RT @LeslieMac: But the murder of black ppl is just fine- just not unborn black babies? #GOPLogic #GOPDebate,,07-08-2015 09:53,6.30E+17,,Eastern Time (US & Canada)
132,No candidate mentioned,1,yes,1,1,0.7024,None of the above,1,,dustysandyroads,,3847,,,RT @HillaryClinton: Missing Jon Stewart already. #GOPdebate #JonVoyage -H,,07-08-2015 09:53,6.30E+17,CA,Pacific Time (US & Canada)
133,Chris Christie,1,yes,1,1,1,None of the above,1,,FasterTrader,,1,,,RT @CharlotteLaws: Chris Christie is really standing out at the #GOPdebate,,07-08-2015 09:53,6.30E+17,"Los Angeles, CA",
134,Donald Trump,1,yes,1,1,0.3587,FOX News or Moderators,0.7065,,hankkohl,,1,,,"RT @libertyjibbet: Hey .@realDonaldTrump You know who didn't whine about ""unfair"" questions? @CarlyFiorina Grow a set why don't ya'. #GOPDe…",,07-08-2015 09:53,6.30E+17,,Central Time (US & Canada)
135,No candidate mentioned,1,yes,1,0,1,Abortion,1,,jcmarder,,0,,,"You can't be pro-life AND have watched that 2 hour abortion last night.
#GOPDebate #forkedtongue #IseeOrangePeople",,07-08-2015 09:53,6.30E+17,"San Marino, California",Pacific Time (US & Canada)
136,Donald Trump,0.6921,yes,1,0,1,FOX News or Moderators,1,,JCArgentum,,310,,,"RT @DanScavino: .@MegynKelly,
You failed the American people tonight. 
You tried to make history, by destroying @realDonaldTrump. #KellyFai…",,07-08-2015 09:53,6.30E+17,,
137,No candidate mentioned,1,yes,1,0,1,Religion,1,,markmcandrew,,334,,,"RT @edstetzer: Btw... when you mix politics and religion, you get politics. #GOPDebate",,07-08-2015 09:53,6.30E+17,"Athens, Ga",
138,Marco Rubio,0.4233,yes,0.6506,1,0.3373,Abortion,0.4233,,JoWesterhof,,350,,,RT @TeamMarco: Marco nailed it on abortion. We must protect life. #GOPDebate http://t.co/Nn6S7dO22J,,07-08-2015 09:53,6.30E+17,,
139,Donald Trump,0.7063,yes,1,0,1,FOX News or Moderators,1,,Transcend_Rsrch,,0,,,@megynkelly @BretBaier @foxnews WTF was up with Chris Wallace attacking #Trump2016 on bankruptcy then giving Rubio a softball? #GOPDebate,,07-08-2015 09:53,6.30E+17,,
140,No candidate mentioned,0.4154,yes,0.6445,0,0.3451,None of the above,0.4154,,Caitlin_R_Olson,,0,,,They obviously didn't get the memo about #SeersuckerThursday. #GOPDebate http://t.co/LZagRRtZfl,,07-08-2015 09:53,6.30E+17,"Berkeley, CA",
141,Donald Trump,0.3921,yes,0.6262,0,0.6262,None of the above,0.3921,,teachsbeach,,14,,,"RT @VH1: Honestly, Donald Trump you were ALL types of petty at last night's #GOPDebate 😒 --&gt; http://t.co/QxdoeMfuqO http://t.co/mcr6lrJh2h",,07-08-2015 09:53,6.30E+17,,Cape Verde Is.
142,No candidate mentioned,0.4946,yes,0.7033,0,0.7033,None of the above,0.4946,,JagbusAnne,,8,,,RT @TuxcedoCat: All Republican dopefuls who say they'll take US back to 2009 on 'Day One' will never see one day in White House! #GOPDebate…,,07-08-2015 09:53,6.30E+17,,
143,Donald Trump,1,yes,1,0,0.6429,None of the above,0.6429,,jennpozner,,0,,,Trump gloating abt buying GOP+Dem pols &amp;them doing his bidding IS my 2000s Billionaire caricature MyaCash #GOPDebate https://t.co/5spmU3csIc,,07-08-2015 09:53,6.30E+17,"Brooklyn, NY",Eastern Time (US & Canada)
144,No candidate mentioned,0.451,yes,0.6716,1,0.3372,FOX News or Moderators,0.2264,,TheRightback1,,226,,,"RT @peddoc63: Go Carly📢
Go Carly📢
Go Carly📢
@CarlyFiorina #Carly2016 #GOPDebate
@FlyoverCulture @LeahR77 @steph93065 @MaydnUSA http://t.co/…",,07-08-2015 09:53,6.30E+17,,
145,No candidate mentioned,0.3999,yes,0.6324,0,0.3296,None of the above,0.3999,,DeisenrothJune,,255,,,RT @Daenerys: Listening to the #GOPDebate like http://t.co/3JrCuQdAFu,,07-08-2015 09:53,6.30E+17,,
146,Rand Paul,0.6591,yes,1,1,1,None of the above,1,,georgecorey4,,5,,,RT @ScorpionsPriest: Best moment of the #GOPDebate last night: Rand telling Christie to go get another hug from Obama.,,07-08-2015 09:53,6.30E+17,"portsmouth ,Rhode Island",
147,No candidate mentioned,1,yes,1,0,1,Foreign Policy,0.3508,,JJBills14,,350,,,RT @JohnFugelsang: If you missed either #GOPDebate all you need to know is there's no $ for struggling Americans and unlimited $ for war.,,07-08-2015 09:53,6.30E+17,,
148,Jeb Bush,1,yes,1,0,0.3563,None of the above,1,,aeroG,,4,,,RT @pfikac: .@JebBush 'We are on the verge of the greatest time to be alive in this world but Washington is holding us back' #mysa #txlege …,,07-08-2015 09:53,6.30E+17,"Houston, Texas",Central Time (US & Canada)
149,Donald Trump,1,yes,1,0,0.3385,None of the above,1,,urokiamok,,120,,,"RT @DrMartyFox: #Trump Wins Drudge 
Debate Poll 

➡️ By A Landslide 

#TedCruz #2 

#GOPDebate #PJNET🇺🇸  
☑️ http://t.co/YUh6j7QqHA http://…",,07-08-2015 09:53,6.30E+17,SSCA,Arizona
150,No candidate mentioned,1,yes,1,1,0.6923,Immigration,1,,jojo21,,8,,,"RT @SiteROI: @GovernorPerry fights back against ""what will you do abt immigration"" Q. Says border is porous, and that must be fixed first. …",,07-08-2015 09:53,6.30E+17,"Ellicott City, Maryland",Eastern Time (US & Canada)
151,No candidate mentioned,1,yes,1,0,1,None of the above,0.6364,,magicfreak81,,0,,,Summary is the #GOPDebate: Status quo shit show,,07-08-2015 09:53,6.30E+17,"New York, NY",Eastern Time (US & Canada)
152,No candidate mentioned,0.4528,yes,0.6729,0,0.6729,None of the above,0.4528,,abitx2u,,42,,,RT @ThePatriot143: Debbie Blocks Tweeter Who Questioned Dem Debate Schedule  http://t.co/gXNa0TOqaQ #GOPDebate @DWStweets http://t.co/kxIKF…,,07-08-2015 09:53,6.30E+17,God's Country,
153,No candidate mentioned,1,yes,1,0,0.6783,Women's Issues (not abortion though),0.6783,,TrishFish42,,1480,,,"RT @sallykohn: Hey look, it’s 10 men standing on a stage arguing why they should get to control women’s bodies and choices. #GOPDebate",,07-08-2015 09:53,6.30E+17,,Eastern Time (US & Canada)
154,Marco Rubio,0.4123,yes,0.6421,1,0.3263,None of the above,0.4123,,SteegVan,,14,,,"RT @TheBaxterBean: Rubio Budget Raises MiddleClass Taxes, Adds $4.5T Deficit, Cuts InvestmentTax To $0 http://t.co/9S9NuVSAf7 #GOPDebate ht…",,07-08-2015 09:53,6.30E+17,Central  Florida,Eastern Time (US & Canada)
155,No candidate mentioned,1,yes,1,0,1,None of the above,1,,realJohnJericho,,33,,,RT @ChrisJZullo: Last night at the #GOPdebate all I saw was a bunch of Rich and Old despots with ZERO solutions to our nations problems #un…,,07-08-2015 09:53,6.30E+17,,Central Time (US & Canada)
156,No candidate mentioned,1,yes,1,1,0.6322,None of the above,1,,Kathielarsyn,,3,,,"RT @NancyOsborne180: #GOPDebate #BATsAsk @BadassTeachersA #TBATs Debate over We learned nothing new 
http://t.co/VMtnRi7xev http://t.co/6mt…",,07-08-2015 09:53,6.30E+17,,
157,No candidate mentioned,1,yes,1,0,1,None of the above,1,,cornopaez,,7,,,RT @RFHKerry: If you think ANY of these people are qualified...unfollow me.  #GOPDebate,,07-08-2015 09:53,6.30E+17,"Pittsburgh, PA",Eastern Time (US & Canada)
158,Ben Carson,0.41,yes,0.6403,1,0.3279,Religion,0.41,,marcylauren,,241,,,RT @Bipartisanism: Ben Carson spoke about science at the #GOPDebate and @neiltyson was like: http://t.co/bYoOH7i3N6,,07-08-2015 09:53,6.30E+17,Delaware,Eastern Time (US & Canada)
159,No candidate mentioned,0.4025,yes,0.6344,0,0.6344,Immigration,0.4025,,EusebiaAq,,0,,,Who's the real illegal alien- #GOPDebate  Farrakhan on Immigration  the Mexican Bor... https://t.co/lkLfFN2LFy via @YouTube,,07-08-2015 09:53,6.30E+17,America,Eastern Time (US & Canada)
160,No candidate mentioned,0.4445,yes,0.6667,0,0.6667,FOX News or Moderators,0.2414,,bad_robot_57,,0,,,#GOPDebate The talking heads put on the debate now the talking heads are telling us how the debates went. Maybe we wasted our time watching,,07-08-2015 09:53,6.30E+17,,
161,Donald Trump,0.4347,yes,0.6593,1,0.3626,None of the above,0.4347,,NottlyCreek,,66,,,RT @STEEL5757: 🎀 #DonaldTrump Plaza Casino #TeddyBear Plush in #Tuxedo 🎀 http://t.co/QHTTX0PLDG 🎀 #CoolStuff #GOPDebate http://t.co/QJUnzjY…,,07-08-2015 09:53,6.30E+17,,
162,Donald Trump,1,yes,1,1,0.6374,FOX News or Moderators,0.3626,,murmiles,,0,,,"#Trump is right about @megynkelly but really needs to study Matthew 7, verses 3-5. #GOPDebate  https://t.co/ygNprhiehV",,07-08-2015 09:53,6.30E+17,People's Republic of Broward,
163,Donald Trump,0.6599,yes,1,1,0.6599,None of the above,1,,paryparpari,,116,,,RT @AC360: It wasn’t all #DonaldTrump. The most memorable #GOPDebate moments right now on #AC360. http://t.co/kDNhGj2RY3 http://t.co/HZ9GwE…,,07-08-2015 09:53,6.30E+17,,
164,Donald Trump,1,yes,1,1,1,None of the above,1,,owlzly,,0,,,#GOPDebate in one picture http://t.co/WMmucJUqJu,,07-08-2015 09:53,6.30E+17,Up North,Pacific Time (US & Canada)
165,No candidate mentioned,1,yes,1,0,0.6718,Women's Issues (not abortion though),0.6718,,marcidarling,,325,,,"RT @maureenjohnson: ""Where do you think women should sleep when they have The Curse? The shed? Or in an open field, not on your property?' …",,07-08-2015 09:53,6.30E+17,Nashville,Central Time (US & Canada)
166,Ben Carson,0.4495,yes,0.6705,0,0.3409,Religion,0.2286,,SmittyMyBro,,0,,,"""I think God's a pretty fair guy"" -Ben Carson, neurosurgeon, on his belief modern day taxation should be based on an ancient book
#GOPDebate",,07-08-2015 09:53,6.30E+17,John Smith AKA Bazooka Joe,Central Time (US & Canada)
167,Donald Trump,1,yes,1,0,1,Women's Issues (not abortion though),0.6598,,shyone269,,10,,,"RT @NancyLeeGrahn: The cheers from #GOPDebate  audience afterTrump defiantly named @Rosie as the woman he called ""Fat Pig"" were the voices …",,07-08-2015 09:53,6.30E+17,Not where I want to be U.S.A.,America/New_York
168,No candidate mentioned,1,yes,1,0,1,Racial issues,1,,Truthbuster,,0,,,"#BlackLives don't matter, apparently, to Republican candidates for president  http://t.co/8rfevFWSXx / or to @FoxNews #uniteblue #GOPDebate",,07-08-2015 09:53,6.30E+17,"New York, NY",Eastern Time (US & Canada)
169,No candidate mentioned,1,yes,1,0,1,Racial issues,1,,Alee_Bono,,0,,,"Overall the main thing we learned from the #GOPDebate is that only straight, white, men matter.",,07-08-2015 09:53,6.30E+17,The Moon,Mountain Time (US & Canada)
170,No candidate mentioned,1,yes,1,1,0.6629,None of the above,0.6404,,Alaskan3401,,0,,,"@USFree4life I thought @seanhannity had the best post #GOPDebate interviews of the night, gave them all a chance 2straighten their position.",,07-08-2015 09:53,6.30E+17,"Alaska,South Central",Alaska
171,Donald Trump,0.672,yes,1,0,0.3452,None of the above,1,,kevinburger72,,277,,,"RT @JohnKasich: Hey @RealDonaldTrump, if you're still looking to chip in, check out http://t.co/dy8KnZ122T

#GOPDebate",,07-08-2015 09:53,6.30E+17,,Central Time (US & Canada)
172,No candidate mentioned,1,yes,1,0,1,FOX News or Moderators,1,,fc7822,,0,,,"@megynkelly @BretBaier #ChrisWallace, #America is criticizing UR PERFORMANCES during #GOPDebate b/c U did a REALLY bad job as ""moderators.""",,07-08-2015 09:53,6.30E+17,"Riverside, CA - USA",Pacific Time (US & Canada)
